osm_id,name,place_type,latitude,longitude,district
3245829262,Anjanapura,village,12.6847039,77.2711718,
3245829263,Bannikuppe,village,12.6636564,77.2894296,
3245829264,Byadarahalli,village,12.5144826,77.225737,
3245829265,Hunasanahalli,village,12.5274959,77.2298833,
3245829266,Hunasanahalli,village,12.6921765,77.3093987,
3245829267,Iggaluru,village,12.4817441,77.1388972,
3245829268,Jagadapura,village,12.5053566,77.2264669,
3245829269,Kailancha,village,12.6672784,77.327378,
3245829270,Kallapura,village,12.4975111,77.2151156,
3245829271,Mallangere,village,12.6296941,77.2701353,
3245829272,Nanjapura,village,12.6306503,77.289897,
3245829273,Neraluru,village,12.502125,77.1566864,
3245829274,Timmasandra,village,12.6445838,77.2148686,
3245829275,Virupasandra,village,12.5694485,77.2596468,
3245829276,Yaliyuru,village,12.506694,77.1987709,
3248249537,Bilugali,village,12.1863886,76.8178599,
3248249538,Chendahalli,village,12.2201057,76.9865576,
3248249539,Gaudahalli,village,12.0568111,77.0795243,
3248249540,Gejjaganahalli,village,12.1676717,76.8403342,
3248249541,Honnuru,village,12.0955587,77.0422509,
3248249542,Kaliyuru,village,12.1578754,77.0348795,
3248249543,Kempanapura,village,12.0127637,76.9899538,
3248249544,Komaranapura,village,12.0412848,77.0651313,
3248249545,Kuruburu,village,12.163262,76.9377614,
3248249546,Madduru,village,12.0782611,77.0672207,
3248249547,Malangi,village,12.151001,77.0057669,
3248249548,Maradipura,village,12.2247823,76.9789699,
3248249549,Mavinahalli,village,12.1942429,77.000592,
3248249550,Sutturu,village,12.0129936,77.0410353,
3248249551,Vatalu,village,12.1560025,76.8874724,
3248249552,Yariyuru,village,12.0609985,77.043734,
3248888343,Annuru,village,12.1617936,76.2741809,
3248888346,Hura,village,12.0020813,76.5429789,
3248888348,Machanayakanahalli,village,12.0508685,76.2949729,
3248888349,Motta,village,12.0573443,76.3105202,
3248888350,Nanjanayakanahalli,village,12.149177,76.2870428,
3248888351,Penjahalli,village,12.226477,76.2435413,
3249487933,Ayinumakkal,village,9.8547893,76.6143351,
3250020361,Agatturu,village,11.9728036,76.3669269,
3250020362,Alatturu,village,11.8731894,76.5985842,
3250020363,Anagatti,village,12.0272412,76.3311713,
3250020364,Ankahalli,village,11.7200888,76.7338976,
3250020365,Ariyuru,village,11.9947104,76.5048745,
3250020366,Bachahalli,village,11.7019515,76.735541,
3250020367,Badaga,village,11.8951859,76.3855596,
3250020368,Balachavadi,village,11.8473873,76.777694,
3250020369,Baragi,village,11.8272511,76.5973064,
3250020370,Basavapura,village,11.7701171,76.6622921,
3250020371,Beguru,village,11.9090071,76.2919474,
3250020372,Belavadi,village,11.7121232,76.7109066,
3250020373,Berambadi,village,11.7609386,76.5675618,
3250020374,Bettadamadahalli,village,11.9132781,76.6409325,
3250020375,Bettahalli,village,11.795792,76.7166428,
3250020376,Bhimanabidu,village,11.7877338,76.6285545,
3250020377,Bichanahalli,village,11.9870292,76.3511878,
3250020378,Biruvalu,village,11.9694522,76.4462216,
3250020379,Bommalapura,village,11.7252711,76.725612,
3250020380,Bommanahalli,village,11.7313172,76.8143444,
3250020381,Chamalapura,village,11.9895099,76.480399,
3250020382,Channamallipura,village,11.7859964,76.5686104,
3250020383,Chennapattana,village,11.9868767,76.5439949,
3250020384,Chikkati,village,11.9912748,76.6921475,
3250020385,Daribeguru,village,11.7281088,76.7656757,
3250020386,Deshipura,village,11.8508671,76.5869011,
3250020387,Devarahalli,village,11.7483371,76.6260718,
3250020388,Guruvinapura,village,11.8372028,76.8250408,
3250020389,Hadya,village,11.9928407,76.5270482,
3250020390,Hakkalapura,village,11.8873739,76.6991029,
3250020391,Halladamadahalli,village,11.8970718,76.6810919,
3250020392,Hanchipura,village,11.9597584,76.3949952,
3250020393,Hasaguli,village,11.8864146,76.6435015,
3250020394,Heggavadi,village,11.7049206,76.7755373,
3250020395,Hongahalli,village,11.8064715,76.5817813,
3250020396,Horeyala,village,11.9558127,76.6434521,
3250020397,Hosavidu,village,11.9469344,76.5258445,
3250020398,Hunasinapura,village,11.9089272,76.7022869,
3250020399,Huradahalli,village,11.8711405,76.7651959,
3250020401,Kandegala,village,11.9799132,76.51062,
3250020402,Kannegala,village,11.7715933,76.6059974,
3250020403,Katavalu,village,11.9066258,76.363712,
3250020404,Katnavadi,village,11.8268518,76.8395545,
3250020405,Kebbepura,village,11.7070763,76.7023289,
3250020406,Kodasoge,village,11.7363346,76.7507845,
3250020407,Kotekere,village,11.93414,76.6417145,
3250020408,Kottalavadi,village,11.8144068,76.8260123,
3250020409,Kottegala,village,11.9934243,76.4197096,
3250020410,Kundakere,village,11.6904341,76.7876448,
3250020411,Kutanuru,village,11.791172,76.635341,
3250020412,Lakkuru,village,11.8481756,76.8057632,
3250020413,Madahalli,village,11.8156399,76.6631334,
3250020414,Madduru,village,11.7788748,76.5585393,
3250020415,Maduvinahalli,village,11.9542956,76.5216031,
3250020416,Magudilu,village,11.9959708,76.374649,
3250020418,Malavalli,village,11.8575311,76.6650073,
3250020419,Mallahalli,village,11.9824236,76.5563701,
3250020420,Manchahalli,village,11.8939393,76.6122641,
3250020421,Mangala,village,11.6499959,76.6675256,
3250020422,Matakere,village,11.8818364,76.3774205,
3250020423,Melukamanahalli,village,11.7011162,76.6389739,
3250020424,Mulluru,village,11.9807935,76.4759927,
3250020425,Nemmanahalli,village,11.8915432,76.3666559,
3250020426,Nenekatte,village,11.851018,76.6447461,
3250020427,Nerale,village,11.9961481,76.3604066,
3250020428,Nuralakuppe,village,12.0206864,76.3067213,
3250020429,Puttanapura,village,11.7576189,76.662338,
3250020430,Raghavapura,village,11.8943088,76.6622569,
3250020431,Sagare,village,11.9818723,76.3720542,
3250020432,Shilavantapura,village,11.7592517,76.7684431,
3250020433,Shivapura,village,11.7281697,76.6837264,
3250020434,Shyanadrahalli,village,11.8612041,76.7831409,
3250020435,Siddegaudanahundi,village,11.9966773,76.5515166,
3250020436,Somanapura,village,11.7495882,76.7649556,
3250020437,Taggaluru,village,11.9157082,76.6591449,
3250020438,Tondavadi,village,11.9731616,76.6837944,
3250020439,Uganedahundi,village,11.8618934,76.8481214,
3250020440,Yalachetti,village,11.64697,76.7057538,
3250020441,Yariyuru,village,11.7148636,76.7592561,
3250648267,Aluru,village,11.9688985,76.9930045,
3250648268,Aralavadi,village,11.7667598,76.9199363,
3250648269,Bailuru,village,11.8203513,77.2441519,
3250648270,Bandigaudanahalli,village,11.7906678,76.9655312,
3250648271,Bommagaudanadoddi,village,11.8560811,77.2681004,
3250648272,Chikkahalli,village,11.7268427,77.0190683,
3250648273,Gundimala,village,11.8470282,77.2251172,
3250648274,Hebbasuru,village,11.9094809,77.0013522,
3250648275,Homma,village,11.9914616,77.0003611,
3250648276,Honganuru,village,11.9814999,77.0422435,
3250648277,Hosuru,village,11.7780308,76.9912466,
3250648278,Iggaluru,village,11.7211277,77.0326531,
3250648279,Jyotigaudanapura,village,11.9514204,77.0456581,
3250648280,Kagalavadi,village,11.9584138,77.0165254,
3250648281,Kannegala,village,11.992164,76.9820879,
3250648282,Kasturu,village,11.9948533,76.9230417,
3250648283,Kotamballi,village,11.9768349,77.0098179,
3250648284,Doddarayapete,village,11.9500884,76.9570475,
3250648285,Mettlavadi,village,11.7705295,76.9419943,
3250648286,Mukanapalya,village,11.7664413,77.0688183,
3250648287,Nagavalli,village,11.9375318,77.0263055,
3250648288,Nalluru,village,11.9379547,77.0467698,
3250648289,Odeyarapalyam,village,11.8620467,77.2604097,
3250648290,Punajanuru,village,11.7776941,77.1162441,
3250648291,Somavarapete,village,11.9080022,76.945206,
3250648292,Talavadi,town,11.7771321,77.0053338,
3250648293,Utturu,village,11.8653726,77.2740693,
3250875748,Basappanadoddi,village,12.0281879,77.3535781,
3250875749,Doddane,village,11.9703154,77.5287518,
3250875750,Gopinatham,village,12.0530558,77.6981708,
3250875751,Gundapura,village,12.0078107,77.3473464,
3250875752,Manchapura,village,12.0070959,77.3800898,
3251785212,Arabikere,village,12.1551482,77.4748846,
3251785213,Aralalu,village,12.5217805,77.4296379,
3251785214,Baradanahalli,village,12.5580891,77.4401493,
3251785215,Bhadrayyanahalli,village,12.0960741,77.4736998,
3251785216,Harobele,village,12.4050244,77.426913,
3251785218,Keralalusandra,village,12.5245702,77.4557406,
3251785219,Kodihalli,village,12.4337411,77.4955009,
3251785220,Kurahatti Hosuru,village,12.0989525,77.4942276,
3251785221,Martalli,village,11.9853635,77.492624,
3251785222,Mullahalli,village,12.3918931,77.4472596,
3251785223,Nallahallidoddi,village,12.3885994,77.4221477,
3251785224,Shettahalli,village,12.097741,77.4842604,
3251785225,Yadamaranahalli,village,12.4272488,77.3790828,
3253343174,Anamanahalli,village,12.5774442,77.4416008,
3253343175,Bannikuppe,village,12.8472345,77.3848016,
3253343176,Hukunda,village,12.4072629,77.4640132,
3253343177,Ittamadu,village,12.7565289,77.4033809,
3253343178,Kallahalli,village,12.5727873,77.4195674,
3253343179,Kunuru,village,12.6599119,77.3474563,
3253343180,Kutagale,village,12.4418576,77.4565322,
3253343181,Lakshmisagara,village,12.8111235,77.724262,
3253343182,Marasuru,village,12.762543,77.7130783,
3253343183,Shivanahalli,village,12.7238533,77.5753781,
3253343184,Sidihosakote,village,12.7291044,77.6873329,
3253343185,Tatnahalli,village,12.7450992,77.725155,
3253343186,Tigalarahalli,village,12.5802113,77.41719,
3253343187,Tungani,village,12.5929638,77.4248274,
3253343188,Yadavanahalli,village,12.7898553,77.7514537,
3255315013,Gangatta,village,13.1895933,78.2021936,
3255315014,Vanarashi,village,13.2394835,78.1537131,
3260352162,Allalasandra,village,12.7329075,77.45413,
3260352163,Bannimukodlu,village,12.3551374,77.5670455,
3260352164,Bijjahalli,village,12.44976,77.5438327,
3260352165,Doddakabballi,village,12.4418428,77.5160771,
3260352166,Dyavasandra,village,12.672317,77.5022277,
3260352167,Hosadurga,village,12.415621,77.554706,
3260352168,Hosuru,village,12.7414497,77.4491975,
3260352169,Hunasanahalli,village,12.377415,77.5948585,
3260352170,Jakkasandra,village,12.6493052,77.439396,
3260352171,Kadushivanahalli,village,12.4956058,77.5853911,
3260352172,Kanchugaranahalli,village,12.7229355,77.4436454,
3260352173,Kempayyana Palya,village,12.7201561,77.4300414,
3260352174,Salabanni,village,12.3899407,77.5546747,
3260352176,Tattekere,village,12.3677334,77.5705133,
3260352177,Tattiguppe,village,12.4473067,77.5345431,
3260352178,Tippuru,village,12.4619593,77.5395923,
3261271668,Ballenahalli,village,12.5169103,76.5155464,
3261271669,Bindahalli,village,12.484249,76.5481412,
3261271670,Bommenahalli,village,12.6194338,76.441755,
3261271671,Kattaraghatta,village,12.6367606,76.4562819,
3261271673,Madahalli,village,12.2707647,76.5234122,
3261271675,Malligere,village,12.4830132,76.5253988,
3261271676,Nargonahalli,village,12.6173232,76.4866673,
3261271677,Dinka Shettihalli,village,12.5174013,76.5284174,
3264135244,Madanapalle,town,13.555824,78.5014943,
3266440250,Chuduvalathoor,village,10.7628132,76.2773332,
3267009219,Haliyuru,village,12.4911132,76.2632959,
3267009220,Kitturu,village,12.4925231,76.2100455,
3268481888,Sellappanur,village,11.2429366,76.904318,
3268558263,Chamundeshwari Extension,suburb,13.2511242,76.474641,
3268558264,Maranagere,suburb,13.2558096,76.4653551,
3268558265,Masavanaghatta,village,13.1061699,76.4920032,
3268558266,Matighatta,village,13.1761333,76.490269,
3268594536,Kulathoormoozhi,village,9.45856,76.7111239,
3268632904,Nedumkunnam,village,9.5092242,76.6646618,
3268643162,Thazhathu vadakara,village,9.469897,76.7134294,
3268838203,Shashimakanahalli,village,13.1925449,77.8482929,
3272392801,Itna,village,12.0095164,76.4077869,
3273605597,Asramam,suburb,8.8938761,76.5909495,
3273613287,Andamukkam,suburb,8.8835678,76.5892251,
3273630280,Thamarakkulam,village,8.8808835,76.5907983,
3274434774,Pathirappally,village,9.5370149,76.3272131,
3274590661,Ottupara,suburb,10.6645462,76.2485611,
3274601558,Karumathra,village,10.6494759,76.2755117,
3276149284,Kallanatham,village,11.605041,78.6287532,
3276242888,Maruthi Nagar,suburb,13.3092966,76.2635566,
3276242889,Saraswati Puram,suburb,13.3102438,76.258545,
3276242890,Lakshmi Puram,suburb,13.3180089,76.2518873,
3276282130,Mattihalli,village,13.2628525,76.3956648,
3283724514,Manthuruthy,village,9.5266412,76.6450731,
3283740346,Chamampathal,village,9.5375542,76.7212024,
3284100051,Kadabahalli,village,12.9645684,76.6374281,
3285869478,Chennad,village,9.6370887,76.8182888,
3285923261,Chotti,village,9.5649006,76.8490162,
3286245537,Kallalipalam,village,9.720094,76.5687341,
3288299537,Bettangere,village,12.856658,77.3641012,
3288299538,Kurubara Karenahalli,village,12.854371,77.3838358,
3288299539,Muttarayanagudipalya,village,12.8492957,77.3675167,
3289639268,Bittasandra,village,13.1075762,77.287437,
3289639270,Ennigere,village,13.0955555,77.2997485,
3289639271,Hemapura,village,13.1240183,77.2815752,
3289639272,Rangenahalli,village,13.1131222,77.2852511,
3289639274,Tirumalapura,village,13.1367592,77.3233429,
3292215327,Aluru,village,13.0856034,77.4650694,
3292215328,Arishinakunte,village,13.0784775,77.4225682,
3292215331,Bommashettihalli,village,13.1312245,77.4196234,
3292215332,Chikkabidarakallu,village,13.0491569,77.4874879,
3292215333,Dasanapura,village,13.0758896,77.4364795,
3292215335,Gangodanahalli,village,13.0221902,77.4675283,
3292215336,Heggadadevanapura,village,13.0757454,77.4575528,
3292215338,Honnasandra,village,13.1170854,77.4477363,
3292215340,Huskuru,village,13.1237336,77.4305997,
3292215341,Kachohalli,village,12.9997576,77.4699806,
3292215343,Kittanahalli,village,13.0096828,77.419034,
3292215344,Kuduregere,village,13.075789,77.4719555,
3292215345,Lakshmipura,village,13.0371838,77.462165,
3292215346,Machohalli,village,13.0065559,77.4520643,
3292215347,Mallasandra,village,13.003125,77.3942408,
3292215348,Mattahalli,village,13.1077576,77.4572729,
3292215349,Nagaruru,village,13.0911672,77.4339474,
3292215350,Narasipura,village,13.1100499,77.4630552,
3292215351,Pillahalli,village,13.1025289,77.4287996,
3292215352,Ravutanahalli,village,13.0264938,77.4234593,
3292215353,Sondekoppa,village,13.0204419,77.3825478,
3292392481,Kannamangala,village,13.1970532,77.4097431,
3292392482,Chikka Kukkanahalli,village,13.1587264,77.4479409,
3292392483,Ramadevanahalli,village,13.1906528,77.4326879,
3292829835,Govenahalli,village,13.179766,77.3081442,
3292829836,Honnavara,village,13.2217293,77.4189523,
3292829837,Isuvanahalli,village,13.2026844,77.3383923,
3292829838,Kaggalahalli,village,12.8307741,77.3244043,
3292829839,Kakolu,village,13.1875001,77.5198462,
3292829840,Karehalli,village,13.2262803,77.3146016,
3292829841,Karlapura,village,13.207004,77.4921603,
3292829842,Kuppemala,village,13.1053944,77.300367,
3292829843,Lakkuru,village,13.2385902,77.2439768,
3292829844,Shivakote,village,13.1345489,77.5134137,
3297094740,Nagawara,village,13.2227,78.5541977,
3298076525,Belagumba,village,12.7592454,77.2566308,
3298076527,Hemmigepura Gollahalli,village,12.8758241,77.4793759,
3298076528,Sugganahalli,village,12.7997421,77.319629,
3303064936,Bairashettihalli,village,13.157239,77.4030073,
3303064937,Ballagere,village,13.2459327,77.3605626,
3303064938,Baradi,village,13.1763046,77.3671601,
3303064940,Byata,village,13.192668,77.4851509,
3303064941,Chikkanahalli,village,13.1823183,77.3835904,
3303064942,Gollahalli,village,13.1482222,77.4178307,
3303064943,Hyadalu,village,13.1384862,77.4106624,
3303064944,Kalalughatta,village,13.195175,77.3226363,
3303064945,Puttayyana Agrahara,village,13.2591249,77.4239013,
3303064946,Kasaghatta,village,13.2682403,77.3886746,
3303064947,Manchenahalli,village,13.0357205,77.3580474,
3303064948,Mandigere,village,13.1534755,77.3664127,
3303064949,Mantanakurchi,village,13.0440426,77.3845428,
3303787619,Satanuru,village,13.1323718,77.6468592,
3303787621,Bellahalli,village,13.0997677,77.6427148,
3305446529,Kudlu,suburb,12.8889126,77.6555716,
3305850521,Peenya,suburb,13.0329419,77.5273253,
3309239706,Kempapura,village,13.1311691,77.8020446,
3309239707,Sadappanahalli,village,13.160804,77.7973268,
3309239708,Satyavara,village,13.1444255,77.7979319,
3309239709,Shankanipura,village,13.1049101,77.7711674,
3309239710,Timmasandra,village,13.1242557,77.7698953,
3310315661,Chimanahalli,village,13.3882377,78.1161395,
3310315662,Kiruvara,village,13.3786315,78.1350141,
3310315663,Ulavadi,village,13.3998532,78.0860961,
3312922678,Kuppam,town,12.7452259,78.344331,
3316175217,Ajjapalli,village,12.967974,78.2279933,
3316175219,Budikote,village,12.9064764,78.1268618,
3316175220,Debbanahalli,village,12.9328566,78.1374573,
3316175221,Doddachinnahalli,village,12.9590854,78.2282759,
3316175222,Doddavalagamadi,village,12.947749,78.2244905,
3316175224,Hanumantapura,village,12.9684523,78.1786019,
3316175225,Hunasanahalli,village,12.9844098,78.1705568,
3316175226,Janugutta,village,12.8756868,78.2080793,
3316175227,Junjanahalli,village,12.9358158,78.1325875,
3316175228,Kamasamudra,village,12.877396,78.1990061,
3316175229,Kanumanahalli,village,12.9240896,78.1187723,
3316175230,Kilukoppa,village,12.9666915,78.1928236,
3316175231,Kongarahalli,village,12.8590931,78.2083943,
3318195542,Doddavallabhi,village,13.1670229,77.9902069,
3318195543,Kyalanuru,village,13.2573663,77.9825932,
3318195544,Nidaghatta,village,13.0942357,77.8703675,
3320366233,Bhaktarahalli,village,13.4399916,77.9585189,
3320366234,Bommekallu,village,13.3806296,77.9764556,
3320366235,Buragamakalahalli,village,13.378578,77.9668532,
3320366236,Chikkadasenahalli,village,13.4230685,77.936883,
3320366237,Devaramalluru,village,13.4128061,77.9081305,
3320366238,Doddadasenahalli,village,13.4221034,77.9479172,
3320366239,Dogaranayakanahalli,village,13.438497,77.9097666,
3320366240,Donahalli,village,13.4404526,77.949929,
3320366241,Guttahalli,village,13.376132,77.9801311,
3320366242,Gyaradi,village,13.4108073,77.9737559,
3320366243,Hujaguru,village,13.3679623,77.9179534,
3320366244,Husenpura,village,13.4331365,77.9949989,
3320366245,Kattariguppe,village,13.4292922,77.9818214,
3320366246,Kottanuru,village,13.3914535,77.9263308,
3320366247,Kundalagurki,village,13.4503938,77.9462993,
3320366248,Kuttandahalli,village,13.4298772,77.9035208,
3320366249,Mailapura,village,13.3673087,78.009009,
3320366250,Marappanahalli,village,13.4236052,77.9224512,
3320366251,Ullappanahalli,village,13.4333448,77.9649695,
3320366252,Varahunasenahalli,village,13.4358378,77.9225739,
3321082742,Anakal,village,13.4887556,78.032286,
3321082743,Bukkanahalli,village,13.4227567,78.0631629,
3321082744,Chokkareddihalli,village,13.4221452,78.0734079,
3321082745,Jaladenahalli,village,13.4974612,78.0161585,
3321082746,Kotturu,village,13.4518927,78.0582948,
3321082747,Marimakalahalli,village,13.4307351,78.0660549,
3321082748,Mohamadpura,village,13.427007,78.0125513,
3323150303,Pakala,village,13.4490487,79.1148903,
3327437565,Hugya,village,11.8300828,77.4503879,
3327437566,Porsi gounden Palyam,village,11.8934084,77.2877374,
3328129608,Bommasandra,village,12.4412514,77.5527461,
3328129609,Chikkakabballi,village,12.4532767,77.5100291,
3328129610,Erangere,village,12.4301847,77.5413541,
3328129611,Gattigunda,village,12.4587286,77.5992853,
3328129612,Hanakadaburu,village,12.4004124,77.5472616,
